series,timestamp,value,label
pressure,2024-04-08T22:13:07.000Z,829.16994,
pressure,2024-04-08T22:23:07.000Z,828.53334,
pressure,2024-04-08T22:33:07.000Z,828.56021,
pressure,2024-04-08T22:43:07.000Z,828.78602,
pressure,2024-04-08T22:53:07.000Z,829.42854,
pressure,2024-04-08T23:03:07.000Z,829.47156,
pressure,2024-04-08T23:13:07.000Z,829.67502,
pressure,2024-04-08T23:23:07.000Z,829.67525,
pressure,2024-04-08T23:33:07.000Z,830.04436,
pressure,2024-04-08T23:43:07.000Z,830.15687,
pressure,2024-04-08T23:53:07.000Z,830.43484,
pressure,2024-04-09T00:03:07.000Z,830.6702,
pressure,2024-04-09T00:13:07.000Z,830.56344,
pressure,2024-04-09T00:23:07.000Z,830.54215,
pressure,2024-04-09T00:33:07.000Z,830.67054,
pressure,2024-04-09T00:43:07.000Z,830.96452,
pressure,2024-04-09T00:53:07.000Z,831.07155,
pressure,2024-04-09T01:03:07.000Z,831.14649,
pressure,2024-04-09T01:13:07.000Z,831.40827,
pressure,2024-04-09T01:23:07.000Z,831.61663,
pressure,2024-04-09T01:33:07.000Z,831.82495,
pressure,2024-04-09T01:43:07.000Z,832.15054,
pressure,2024-04-09T01:53:07.000Z,832.24668,
pressure,2024-04-09T02:03:07.000Z,832.44958,
pressure,2024-04-09T02:13:07.000Z,832.73246,
pressure,2024-04-09T02:23:07.000Z,832.95128,
pressure,2024-04-09T02:33:07.000Z,833.10603,
pressure,2024-04-09T02:43:07.000Z,833.14338,
pressure,2024-04-09T02:53:07.000Z,833.09003,
pressure,2024-04-09T03:03:07.000Z,832.95664,
pressure,2024-04-09T03:13:07.000Z,832.94595,
pressure,2024-04-09T03:23:07.000Z,832.90859,
pressure,2024-04-09T03:33:07.000Z,832.71113,
pressure,2024-04-09T03:43:07.000Z,832.72721,
pressure,2024-04-09T03:53:07.000Z,832.8659,
pressure,2024-04-09T04:03:07.000Z,832.76449,
pressure,2024-04-09T04:13:07.000Z,832.6524,
pressure,2024-04-09T04:23:07.000Z,832.52432,
pressure,2024-04-09T04:33:07.000Z,832.42293,
pressure,2024-04-09T04:43:07.000Z,832.53498,
pressure,2024-04-09T04:53:07.000Z,832.55102,
pressure,2024-04-09T05:03:07.000Z,832.36425,
pressure,2024-04-09T05:13:07.000Z,832.26813,
pressure,2024-04-09T05:23:07.000Z,832.08127,
pressure,2024-04-09T05:33:07.000Z,832.01185,
pressure,2024-04-09T05:43:07.000Z,831.92644,
pressure,2024-04-09T05:53:07.000Z,831.80897,
pressure,2024-04-09T06:03:07.000Z,831.69683,
pressure,2024-04-09T06:13:07.000Z,831.56859,
pressure,2024-04-09T06:23:07.000Z,831.63261,
pressure,2024-04-09T06:33:07.000Z,831.62728,
pressure,2024-04-09T06:43:07.000Z,831.6112,
pressure,2024-04-09T06:53:07.000Z,831.57913,
pressure,2024-04-09T07:03:07.000Z,831.50446,
pressure,2024-04-09T07:13:07.000Z,831.54696,
pressure,2024-04-09T07:23:07.000Z,831.31726,
pressure,2024-04-09T07:33:07.000Z,831.17857,
pressure,2024-04-09T07:43:07.000Z,831.18971,
pressure,2024-04-09T07:53:07.000Z,831.08261,
pressure,2024-04-09T08:03:07.000Z,831.0504,
pressure,2024-04-09T08:13:07.000Z,830.96495,
pressure,2024-04-09T08:23:07.000Z,831.0504,
pressure,2024-04-09T08:33:07.000Z,831.07169,
pressure,2024-04-09T08:43:07.000Z,830.9917,
pressure,2024-04-09T08:53:07.000Z,831.05066,
pressure,2024-04-09T09:03:07.000Z,831.14155,
pressure,2024-04-09T09:13:07.000Z,831.16297,
pressure,2024-04-09T09:23:07.000Z,831.2271,
pressure,2024-04-09T09:33:07.000Z,831.24308,
pressure,2024-04-09T09:43:07.000Z,831.29666,
pressure,2024-04-09T09:53:07.000Z,831.3336,
pressure,2024-04-09T10:03:07.000Z,831.4511,
pressure,2024-04-09T10:13:07.000Z,831.51512,
pressure,2024-04-09T10:23:07.000Z,831.63793,
pressure,2024-04-09T10:33:07.000Z,831.66496,
pressure,2024-04-09T10:43:07.000Z,830.92222,
pressure,2024-04-09T10:53:07.000Z,832.65198,
pressure,2024-04-09T11:03:07.000Z,833.18589,
pressure,2024-04-09T11:13:07.000Z,833.23925,
pressure,2024-04-09T11:23:07.000Z,833.18047,
pressure,2024-04-09T11:33:07.000Z,833.03632,
pressure,2024-04-09T11:43:07.000Z,833.09512,
